拖柜时间,工厂实际完工时间,合同号,Invoice No:,出运单号,货代,客户名称,组织所属公司,客户的国别,装运港,目的港,SKU,英文名,产品图片,产品数量,工厂,合同状态,业务组,入库商家,四字机构,ETD,ETA PORT,海外仓,柜号,创建日期,业务类型,入库时间,箱数,出口收汇USD,单件净重,单件毛重,单件体积,总体积,PC,/CTN,一件多箱,PO#01,PO#02,数据来源,销售单价,采购单价,销售币别,采购币别,流程状态,订舱号,采购-USD汇率,实际装柜时间,设计佣金率,设计佣金（美元）,付佣(美元),扣佣(美元),工厂采购币别,工厂采购总额,单据状态,合同执行说明,客户货号,交单时间,包装尺寸长宽高,69码,四字码,结算类型,成本USD,平台佣金费,国内费用合计USD,国外费用合计USD,代理出运单号,代理机构,代理公司,预估国内汇总(美元),预估其他国外(美元),平台佣金(美元),财税服务费(美元),工厂采购总额(美元),物料分类英文名,开票状态,出口发票号,产品经理佣金(美元),产品经理,产品经理组织,设计佣金应收公司,产品经理佣金应收公司,销售-人民币汇率,预计国内运杂费(人民币),预计国内其他费用(人民币),设计佣金应发奖励,实际应付设计佣金,产品经理佣金应发奖励,同集群豁免产品经理佣金,实际应付产品经理佣金
,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600010059.0,PUZZLE ORANGE,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,10,299.1,10.08,12.08,0.196,1.96,2,1,否,,,中国仓WMS,15.26,13.86,USD,USD,排产中,,1.0,,0.02,6.1,0.0,6.1,RMB,2010.0,审核装柜,,,,70*51*55cm;,6935653132904.0,0691,人民币出厂含税结算,,2.44,1206.63,0.0,,,,35.23,0.0,2.44,0.0,277.18,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,2207260000047.0,CHARLTON COUNTER 26 TEAL TERRY WALNUT METAL LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,20,606.03,12.0,15.5,0.122,2.44,2,1,否,,,中国仓WMS,15.46,14.33,USD,USD,排产中,,1.0,,0.02,12.37,0.0,12.37,RMB,4156.0,审核装柜,,,,66.5*44*38cm;,6935653269433.0,8958,人民币出厂含税结算,,4.95,1206.63,0.0,,,,43.8,0.0,4.95,0.0,573.11,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400017062.0,SMEG BAR BLACK PU BLACK GOLD LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,20,760.09,12.5,14.65,0.161,3.22,2,1,否,,,中国仓WMS,19.39,17.79,USD,USD,排产中,,1.0,,0.02,15.51,0.0,15.51,RMB,5160.0,审核装柜,,,,65*42*54cm;,6935653178469.0,5629,人民币出厂含税结算,,6.2,1206.63,0.0,,,,57.8,0.0,6.2,0.0,711.56,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,30,1188.94,12.5,14.65,0.161,4.83,2,1,否,,,中国仓WMS,20.22,18.62,USD,USD,排产中,,1.0,,0.02,24.26,0.0,24.26,RMB,8100.0,审核装柜,,,,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,9.71,1206.63,0.0,,,,86.64,0.0,9.71,0.0,1116.99,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,600013755.0,SMEG BAR DARK BROWN PU BLACK GOLD LEG,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,15,610.64,12.5,14.65,0.161,2.415,2,1,否,,,中国仓WMS,20.77,19.17,USD,USD,排产中,,1.0,,0.02,12.46,0.0,12.46,RMB,4170.0,审核装柜,,,,65*42*54cm;,6935653152940.0,2716,人民币出厂含税结算,,4.98,1206.63,0.0,,,,43.32,0.0,4.98,0.0,575.04,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00052,,39F INC.,广东广新家具有限公司,Canada,天津,萨凡纳,400013756.0,SMEG BAR GREY PU BLACK GOLD LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,,,US Atlanta,,2023-09-28,电商,,20,814.18,12.5,14.65,0.161,3.22,2,1,否,,,中国仓WMS,20.77,19.17,USD,USD,排产中,,1.0,,0.02,16.62,0.0,16.62,RMB,5560.0,审核装柜,,,,65*42*54cm;,6935653152957.0,2717,人民币出厂含税结算,,6.65,1206.63,0.0,,,,57.8,0.0,6.65,0.0,766.72,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000020.0,DONCIC DINING BROWN SUEDE BLACK GOLD LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,20,690.7,10.6,12.0,0.162,3.24,2,1,否,,,中国仓WMS,17.62,15.86,USD,USD,排产中,,1.0,,0.02,14.1,0.0,14.1,RMB,4600.0,审核装柜,,,2023-10-24,70*40*58cm;,6935653297573.0,0106,人民币出厂含税结算,,5.64,1206.63,0.0,,,,59.73,0.0,5.64,0.0,634.34,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000065.0,DONCIC BAR 30 BROWN SUEDE BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,10,404.54,12.6,14.0,0.192,1.92,2,1,否,,,中国仓WMS,20.64,18.34,USD,USD,排产中,,1.0,,0.02,8.26,0.0,8.26,RMB,2660.0,审核装柜,,,2023-10-24,76*45*62cm;,6935653266883.0,0157,人民币出厂含税结算,,3.3,1206.63,0.0,,,,35.35,0.0,3.3,0.0,366.81,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000063.0,ALDRIDGE BAR 30 BLUE VELVET BLACK LEG,,80,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,40,1514.69,13.8,16.9,0.24,9.6,2,1,否,,,中国仓WMS,19.32,17.17,USD,USD,排产中,,1.0,,0.02,30.91,0.0,30.91,RMB,9960.0,审核装柜,,,2023-10-24,90*44.5*65cm;,6935653261765.0,0511,人民币出厂含税结算,,12.36,1206.63,0.0,,,,177.01,0.0,12.36,0.0,1373.48,Barstool,,,15.46,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,15.46
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000060.0,ALDRIDGE BAR 30 GREEN VELVET BLACK LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,30,1136.02,13.8,16.9,0.24,7.2,2,1,否,,,中国仓WMS,19.32,17.17,USD,USD,排产中,,1.0,,0.02,23.18,0.0,23.18,RMB,7470.0,审核装柜,,,2023-10-24,90*44.5*65cm;,6935653302710.0,0154,人民币出厂含税结算,,9.27,1206.63,0.0,,,,132.73,0.0,9.27,0.0,1030.11,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000060.0,ALDRIDGE BAR 30 GREEN VELVET BLACK LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,20,757.34,13.8,16.9,0.24,4.8,2,1,否,,,中国仓WMS,19.32,17.17,USD,USD,排产中,,1.0,,0.02,15.46,0.0,15.46,RMB,4980.0,审核装柜,,,2023-10-24,90*44.5*65cm;,6935653302710.0,0154,人民币出厂含税结算,,6.18,1206.63,0.0,,,,88.57,0.0,6.18,0.0,686.74,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000061.0,ALDRIDGE BAR 30 GREY VELVET BLACK LEG,,90,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,45,1704.02,13.8,16.9,0.24,10.8,2,1,否,,,中国仓WMS,19.32,17.17,USD,USD,排产中,,1.0,,0.02,34.78,0.0,34.78,RMB,11205.0,审核装柜,,,2023-10-24,90*44.5*65cm;,6935653305278.0,0155,人民币出厂含税结算,,13.91,1206.63,0.0,,,,199.09,0.0,13.91,0.0,1545.17,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000046.0,CHARLTON COUNTER 26 NAVY BLUE TERRY WALNUT METAL LEG,,90,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,45,1363.57,12.0,15.5,0.122,5.49,2,1,否,,,中国仓WMS,15.46,14.33,USD,USD,排产中,,1.0,,0.02,27.83,0.0,27.83,RMB,9351.0,审核装柜,,,2023-10-24,66.5*44*38cm;,6935653266876.0,0137,人民币出厂含税结算,,11.13,1206.63,0.0,,,,101.24,0.0,11.13,0.0,1289.5,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,400017062.0,SMEG BAR BLACK PU BLACK GOLD LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,20,760.09,12.5,14.65,0.161,3.22,2,1,否,,,中国仓WMS,19.39,17.79,USD,USD,排产中,,1.0,,0.02,15.51,0.0,15.51,RMB,5160.0,审核装柜,,,2023-10-24,65*42*54cm;,6935653178469.0,5629,人民币出厂含税结算,,6.2,1206.63,0.0,,,,59.37,0.0,6.2,0.0,711.56,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00056,R23GX-ZY00056F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2309270000001.0,KAROMI VINTAGE A KD,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,10,325.2,10.6,11.75,0.07,0.7,2,1,否,,,中国仓WMS,16.26,16.07,USD,USD,排产中,,1.0,,0.02,6.5,0.0,0.0,RMB,2330.0,审核装柜,,,2023-10-24,52*48*28cm;,6935653369027.0,3391,人民币出厂含税结算,,2.6,1206.63,0.0,,,,12.91,0.0,2.6,0.0,321.31,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00059,R23GX-ZY00059F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,600012602.0,CHARLTON TERRY FABRIC YELLOW,,80,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,20,858.48,18.2,21.2,0.217,4.34,4,1,否,,,中国仓WMS,10.95,10.34,USD,USD,排产中,,1.0,,0.02,17.52,0.0,17.52,RMB,6000.0,审核装柜,,,2023-10-24,59*50*68cm;,6935653146413.0,1969,人民币出厂含税结算,,7.01,1206.63,0.0,,,,80.0,0.0,7.01,0.0,827.4,Dining Chair,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,2207260000047.0,CHARLTON COUNTER 26 TEAL TERRY WALNUT METAL LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,30,909.05,12.0,15.5,0.122,3.66,2,1,否,,,中国仓WMS,15.46,14.33,USD,USD,排产中,,1.0,,0.02,18.55,0.0,18.55,RMB,6234.0,审核装柜,,,2023-10-24,66.5*44*38cm;,6935653269433.0,8958,人民币出厂含税结算,,7.42,1206.63,0.0,,,,67.45,0.0,7.42,0.0,859.67,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00061,R23GX-ZY00061F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,400017061.0,SMEG BAR COGNAC PU BLACK GOLD LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,30,1188.94,12.5,14.65,0.161,4.83,2,1,否,,,中国仓WMS,20.22,18.62,USD,USD,排产中,,1.0,,0.02,24.26,0.0,24.26,RMB,8100.0,审核装柜,,,2023-10-24,65*42*54cm;,6935653178452.0,5628,人民币出厂含税结算,,9.71,1206.63,0.0,,,,89.05,0.0,9.71,0.0,1116.99,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,600013755.0,SMEG BAR DARK BROWN PU BLACK GOLD LEG,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,15,610.64,12.5,14.65,0.161,2.415,2,1,否,,,中国仓WMS,20.77,19.17,USD,USD,排产中,,1.0,,0.02,12.46,0.0,12.46,RMB,4170.0,审核装柜,,,2023-10-24,65*42*54cm;,6935653152940.0,2716,人民币出厂含税结算,,4.98,1206.63,0.0,,,,44.52,0.0,4.98,0.0,575.04,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-23,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00051,,39F INC.,广东广新家具有限公司,Canada,天津,长滩,400013756.0,SMEG BAR GREY PU BLACK GOLD LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-27,2023-11-15,Cheers,OOLU8998968,2023-09-28,电商,,20,814.18,12.5,14.65,0.161,3.22,2,1,否,,,中国仓WMS,20.77,19.17,USD,USD,排产中,,1.0,,0.02,16.62,0.0,16.62,RMB,5560.0,审核装柜,,,2023-10-24,65*42*54cm;,6935653152957.0,2717,人民币出厂含税结算,,6.65,1206.63,0.0,,,,59.37,0.0,6.65,0.0,766.72,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,1.0,7000.0,1750.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000063.0,ALDRIDGE BAR 30 BLUE VELVET BLACK LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,10,378.82,13.8,16.9,0.24,2.4,2,1,否,,,中国仓WMS,25.95,17.17,CAD,USD,排产中,,1.0,,0.02,7.73,0.0,7.73,RMB,2490.0,审核装柜,,,2023-10-26,90*44.5*65cm;,6935653261765.0,0511,人民币出厂含税结算,,3.09,1241.1,0.0,,,,46.79,0.0,3.09,0.0,343.37,Barstool,,,3.87,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,3.87
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000060.0,ALDRIDGE BAR 30 GREEN VELVET BLACK LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,10,378.82,13.8,16.9,0.24,2.4,2,1,否,,,中国仓WMS,25.95,17.17,CAD,USD,排产中,,1.0,,0.02,7.73,0.0,7.73,RMB,2490.0,审核装柜,,,2023-10-26,90*44.5*65cm;,6935653302710.0,0154,人民币出厂含税结算,,3.09,1241.1,0.0,,,,46.79,0.0,3.09,0.0,343.37,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000061.0,ALDRIDGE BAR 30 GREY VELVET BLACK LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,10,378.82,13.8,16.9,0.24,2.4,2,1,否,,,中国仓WMS,25.95,17.17,CAD,USD,排产中,,1.0,,0.02,7.73,0.0,7.73,RMB,2490.0,审核装柜,,,2023-10-26,90*44.5*65cm;,6935653305278.0,0155,人民币出厂含税结算,,3.09,1241.1,0.0,,,,46.79,0.0,3.09,0.0,343.37,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000059.0,ALDRIDGE COUNTER 26 BLUE VELVET BLACK LEG,,70,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,35,1300.83,13.8,16.9,0.228,7.98,2,1,否,,,中国仓WMS,25.46,16.69,CAD,USD,排产中,,1.0,,0.02,26.55,0.0,26.55,RMB,8470.0,审核装柜,,,2023-10-26,70*50*65cm;,6935653300150.0,5285,人民币出厂含税结算,,10.62,1241.1,0.0,,,,155.63,0.0,10.62,0.0,1168.01,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000056.0,ALDRIDGE COUNTER 26 GREEN VELVET BLACK LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,30,1115.0,13.8,16.9,0.228,6.84,2,1,否,,,中国仓WMS,25.46,16.69,CAD,USD,排产中,,1.0,,0.02,22.76,0.0,22.76,RMB,7260.0,审核装柜,,,2023-10-26,70*50*65cm;,6935653292479.0,3677,人民币出厂含税结算,,9.1,1241.1,0.0,,,,133.42,0.0,9.1,0.0,1001.15,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000057.0,ALDRIDGE COUNTER 26 GREY VELVET BLACK LEG,,60,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,30,1115.0,13.8,16.9,0.228,6.84,2,1,否,,,中国仓WMS,25.46,16.69,CAD,USD,排产中,,1.0,,0.02,22.76,0.0,22.76,RMB,7260.0,审核装柜,,,2023-10-26,70*50*65cm;,6935653295036.0,0151,人民币出厂含税结算,,9.1,1241.1,0.0,,,,133.42,0.0,9.1,0.0,1001.15,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000046.0,CHARLTON COUNTER 26 NAVY BLUE TERRY WALNUT METAL LEG,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,20,604.94,12.0,15.5,0.122,2.44,2,1,否,,,中国仓WMS,20.72,14.33,CAD,USD,排产中,,1.0,,0.02,12.35,0.0,12.35,RMB,4156.0,审核装柜,,,2023-10-26,66.5*44*38cm;,6935653266876.0,0137,人民币出厂含税结算,,4.94,1241.1,0.0,,,,47.53,0.0,4.94,0.0,573.11,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000047.0,CHARLTON COUNTER 26 TEAL TERRY WALNUT METAL LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,10,302.47,12.0,15.5,0.122,1.22,2,1,否,,,中国仓WMS,20.72,14.33,CAD,USD,排产中,,1.0,,0.02,6.17,0.0,6.17,RMB,2078.0,审核装柜,,,2023-10-26,66.5*44*38cm;,6935653269433.0,8958,人民币出厂含税结算,,2.47,1241.1,0.0,,,,23.83,0.0,2.47,0.0,286.56,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000065.0,DONCIC BAR 30 BROWN SUEDE BLACK GOLD LEG,,20,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,10,401.3,12.6,14.0,0.192,1.92,2,1,否,,,中国仓WMS,27.49,18.34,CAD,USD,排产中,,1.0,,0.02,8.19,0.0,8.19,RMB,2660.0,审核装柜,,,2023-10-26,76*45*62cm;,6935653266883.0,0157,人民币出厂含税结算,,3.28,1241.1,0.0,,,,37.48,0.0,3.28,0.0,366.81,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,2207260000064.0,DONCIC COUNTER 26 BROWN SUEDE BLACK GOLD LEG,,30,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,15,589.03,12.6,14.0,0.181,2.715,2,1,否,,,中国仓WMS,26.9,18.01,CAD,USD,排产中,,1.0,,0.02,12.02,0.0,12.02,RMB,3918.0,审核装柜,,,2023-10-26,72*45*62cm;,6935653264322.0,6509,人民币出厂含税结算,,4.81,1241.1,0.0,,,,52.99,0.0,4.81,0.0,540.29,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,,R23GX-ZY00055,R23GX-ZY00055F01,S23GX-ZY00050,,39F INC.,广东广新家具有限公司,Canada,天津,多伦多,400016969.0,HASEEB TERRY BLACK,,40,廊坊问界家具有限公司,审核装柜,正一观,QXD_39FINC,晓望梅观GX,2023-10-24,2023-11-25,RICHMOND HILL,CMAU4206083,2023-09-28,电商,,20,674.14,12.4,14.6,0.162,3.24,2,1,否,,,中国仓WMS,23.09,15.58,CAD,USD,排产中,,1.0,,0.02,13.76,0.0,13.76,RMB,4520.0,审核装柜,,,2023-10-26,75*36*53cm;,6935653177691.0,5545,人民币出厂含税结算,,5.5,1241.1,0.0,,,,63.17,0.0,5.5,0.0,623.31,Barstool,,,0.0,,,广州天泽鸿渐设计有限公司,,0.7448,7000.0,2000.0,0.0,0.0,0.0,0.0,0.0
